dataset,iso3,subset,year,group,question,answer,indicator,value,keyN,Indicator_Id
SGI,CHL,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,CYP,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,3,1,SGI1
SGI,CYP,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,3,1,SGI1
SGI,CYP,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,3,1,SGI1
SGI,CYP,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,3,1,SGI1
SGI,CZE,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,CZE,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,CZE,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,CZE,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,DEU,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,DEU,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,DEU,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,DEU,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,DNK,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,DNK,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,DNK,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,DNK,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,ESP,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,ESP,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,ESP,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,ESP,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,EST,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,EST,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,EST,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,EST,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,FIN,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,FIN,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,FIN,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,FIN,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,FRA,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,FRA,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,FRA,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,FRA,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,GBR,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,GBR,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,GBR,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,GBR,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,GRC,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,GRC,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,GRC,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,GRC,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,HRV,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,HRV,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,HRV,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,HRV,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,HUN,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,HUN,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,HUN,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,HUN,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,IRL,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,IRL,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,IRL,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,IRL,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISL,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ISL,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISL,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISL,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ISR,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISR,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISR,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ISR,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ITA,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ITA,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,ITA,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ITA,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,JPN,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,JPN,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,JPN,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,JPN,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,KOR,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,KOR,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,KOR,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,KOR,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,LTU,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,LTU,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,LTU,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,LTU,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,LUX,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,LUX,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,LUX,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,LUX,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,LVA,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,LVA,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,LVA,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,LVA,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,MEX,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,MEX,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,MEX,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,MEX,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,5,1,SGI1
SGI,MLT,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,MLT,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,MLT,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,MLT,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,4,1,SGI1
SGI,NLD,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,NLD,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,NLD,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,NLD,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,NOR,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,NOR,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,NOR,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,NOR,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,NZL,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,NZL,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,NZL,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,NZL,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,POL,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,POL,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,POL,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,POL,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,PRT,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,PRT,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,PRT,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,PRT,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ROM,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,ROM,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,ROM,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,ROM,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,SVK,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVK,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVK,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVK,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVN,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVN,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,8,1,SGI1
SGI,SVN,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,SVN,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,SWE,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,10,1,SGI1
SGI,SWE,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,SWE,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,SWE,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,TUR,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,TUR,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,TUR,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,7,1,SGI1
SGI,TUR,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,6,1,SGI1
SGI,USA,All,2014, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,USA,All,2015, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,USA,All,2016, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,USA,All,2017, Access to Government Information, Access to Government Information,Total, Access to Government Information,9,1,SGI1
SGI,AUS,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,AUS,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,AUS,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,AUS,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,AUT,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,AUT,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,AUT,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,AUT,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,BEL,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,BEL,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,BEL,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,BEL,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,BGR,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,BGR,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,BGR,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,BGR,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CAN,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CAN,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CAN,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CAN,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CHE,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CHE,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CHE,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CHE,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CHL,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CHL,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CHL,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CHL,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,CYP,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,CYP,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,CYP,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,CYP,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,CZE,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CZE,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,CZE,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,CZE,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,DEU,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,DEU,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,DEU,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,DEU,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,DNK,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,3,10,SGI10
SGI,DNK,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,3,10,SGI10
SGI,DNK,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,DNK,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,ESP,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,ESP,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,ESP,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,ESP,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,EST,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,EST,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,EST,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,EST,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,FIN,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FIN,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FIN,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FIN,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FRA,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FRA,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FRA,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,FRA,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,GBR,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,GBR,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,GBR,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,GBR,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,GRC,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,3,10,SGI10
SGI,GRC,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,3,10,SGI10
SGI,GRC,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,GRC,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,HRV,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,HRV,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,HRV,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,HRV,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,HUN,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,HUN,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,HUN,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,HUN,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,IRL,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,IRL,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,IRL,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,IRL,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,ISL,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,10,10,SGI10
SGI,ISL,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,10,10,SGI10
SGI,ISL,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,10,10,SGI10
SGI,ISL,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,10,10,SGI10
SGI,ISR,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,ISR,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,ISR,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,ISR,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,ITA,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,ITA,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,ITA,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,ITA,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,JPN,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,JPN,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,JPN,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,JPN,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,KOR,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,KOR,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,KOR,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,KOR,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
SGI,LTU,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,LTU,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,LTU,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,5,10,SGI10
SGI,LTU,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,6,10,SGI10
SGI,LUX,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,4,10,SGI10
SGI,LUX,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,4,10,SGI10
SGI,LUX,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,4,10,SGI10
SGI,LUX,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,3,10,SGI10
SGI,LVA,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,LVA,All,2015, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,LVA,All,2016, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,LVA,All,2017, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,2,10,SGI10
SGI,MEX,All,2014, Budget Consolidation, Budget Consolidation,Total, Budget Consolidation,1,10,SGI10
