dataset,iso3,subset,year,group,question,answer,indicator,value,keyN,Indicator_Id
CPIA,DSF,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.205882352941177,1,CPIA1
CPIA,DSF,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,2.705882352941177,2,CPIA2
CPIA,DSF,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,2.705882352941177,3,CPIA3
CPIA,DSF,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,2.784313725490196,4,CPIA4
CPIA,DSF,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.088235294117647,5,CPIA5
CPIA,DSF,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,2.882352941176471,6,CPIA6
CPIA,DSF,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,2.470588235294118,7,CPIA7
CPIA,DSF,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,2.705882352941177,8,CPIA8
CPIA,DSF,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,2.911764705882353,9,CPIA9
CPIA,DSF,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,2.941176470588236,10,CPIA10
CPIA,DSF,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,2.894117647058824,11,CPIA11
CPIA,DSF,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,2.852941176470588,12,CPIA12
CPIA,DSF,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,2.352941176470588,13,CPIA13
CPIA,DSF,All,2016,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average 1low to 6high,Total,IQ.CPA.PUBS.XQ,2.605882352941176,14,CPIA14
CPIA,DSF,All,2016,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating 1low to 6high,Total,IQ.CPA.FINQ.XQ,2.735294117647059,15,CPIA15
CPIA,DSF,All,2016,IQ.CPA.PADM.XQ,CPIA quality of public administration rating 1low to 6high,Total,IQ.CPA.PADM.XQ,2.529411764705882,16,CPIA16
CPIA,DSF,All,2016,IQ.CPA.PROT.XQ,CPIA social protection rating 1low to 6high,Total,IQ.CPA.PROT.XQ,2.617647058823529,17,CPIA17
CPIA,DSF,All,2016,IQ.CPA.STRC.XQ,CPIA structural policies cluster average 1low to 6high,Total,IQ.CPA.STRC.XQ,2.823529411764706,18,CPIA18
CPIA,DSF,All,2016,IQ.CPA.TRAD.XQ,CPIA trade rating 1low to 6high,Total,IQ.CPA.TRAD.XQ,3.294117647058823,19,CPIA19
CPIA,DSF,All,2016,IQ.CPA.TRAN.XQ,CPIA transparency accountability and corruption in the public sector rating 1low to 6high,Total,IQ.CPA.TRAN.XQ,2.323529411764706,20,CPIA20
CPIA,DSF,All,2016,IQ.CPA.IRAI.XQ,IDA resource allocation index 1low to 6high,Total,IQ.CPA.IRAI.XQ,2.776960784313726,21,CPIA21
CPIA,DNS,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.833333333333334,1,CPIA1
CPIA,DNS,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,3.357142857142857,2,CPIA2
CPIA,DNS,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,3.619047619047619,3,CPIA3
CPIA,DNS,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,3.515873015873016,4,CPIA4
CPIA,DNS,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.690476190476191,5,CPIA5
CPIA,DNS,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,3.547619047619047,6,CPIA6
CPIA,DNS,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,3.047619047619047,7,CPIA7
CPIA,DNS,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,3.261904761904762,8,CPIA8
CPIA,DNS,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,3.380952380952381,9,CPIA9
CPIA,DNS,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,3.666666666666667,10,CPIA10
CPIA,DNS,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,3.49047619047619,11,CPIA11
CPIA,DNS,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,3.428571428571428,12,CPIA12
CPIA,DNS,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,3.142857142857143,13,CPIA13
CPIA,DNS,All,2016,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average 1low to 6high,Total,IQ.CPA.PUBS.XQ,3.261904761904763,14,CPIA14
CPIA,DNS,All,2016,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating 1low to 6high,Total,IQ.CPA.FINQ.XQ,3.357142857142857,15,CPIA15
CPIA,DNS,All,2016,IQ.CPA.PADM.XQ,CPIA quality of public administration rating 1low to 6high,Total,IQ.CPA.PADM.XQ,3.142857142857143,16,CPIA16
CPIA,DNS,All,2016,IQ.CPA.PROT.XQ,CPIA social protection rating 1low to 6high,Total,IQ.CPA.PROT.XQ,3.261904761904762,17,CPIA17
CPIA,DNS,All,2016,IQ.CPA.STRC.XQ,CPIA structural policies cluster average 1low to 6high,Total,IQ.CPA.STRC.XQ,3.444444444444446,18,CPIA18
CPIA,DNS,All,2016,IQ.CPA.TRAD.XQ,CPIA trade rating 1low to 6high,Total,IQ.CPA.TRAD.XQ,3.928571428571428,19,CPIA19
CPIA,DNS,All,2016,IQ.CPA.TRAN.XQ,CPIA transparency accountability and corruption in the public sector rating 1low to 6high,Total,IQ.CPA.TRAN.XQ,2.976190476190476,20,CPIA20
CPIA,DNS,All,2016,IQ.CPA.IRAI.XQ,IDA resource allocation index 1low to 6high,Total,IQ.CPA.IRAI.XQ,3.428174603174603,21,CPIA21
CPIA,DNF,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.895348837209302,1,CPIA1
CPIA,DNF,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,3.395348837209302,2,CPIA2
CPIA,DNF,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,3.651162790697674,3,CPIA3
CPIA,DNF,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,3.534884186046513,4,CPIA4
CPIA,DNF,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.662790697674418,5,CPIA5
CPIA,DNF,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,3.604651162790698,6,CPIA6
CPIA,DNF,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,3.011627906976744,7,CPIA7
CPIA,DNF,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,3.279069767441861,8,CPIA8
CPIA,DNF,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,3.558139534883721,9,CPIA9
CPIA,DNF,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,3.674418604651163,10,CPIA10
CPIA,DNF,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,3.530232558139535,11,CPIA11
CPIA,DNF,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,3.372093023255814,12,CPIA12
CPIA,DNF,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,3.162790697674418,13,CPIA13
CPIA,DNF,All,2016,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average 1low to 6high,Total,IQ.CPA.PUBS.XQ,3.27906976744186,14,CPIA14
CPIA,DNF,All,2016,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating 1low to 6high,Total,IQ.CPA.FINQ.XQ,3.348837209302326,15,CPIA15
CPIA,DNF,All,2016,IQ.CPA.PADM.XQ,CPIA quality of public administration rating 1low to 6high,Total,IQ.CPA.PADM.XQ,3.13953488372093,16,CPIA16
CPIA,DNF,All,2016,IQ.CPA.PROT.XQ,CPIA social protection rating 1low to 6high,Total,IQ.CPA.PROT.XQ,3.22093023255814,17,CPIA17
CPIA,DNF,All,2016,IQ.CPA.STRC.XQ,CPIA structural policies cluster average 1low to 6high,Total,IQ.CPA.STRC.XQ,3.46123968992248,18,CPIA18
CPIA,DNF,All,2016,IQ.CPA.TRAD.XQ,CPIA trade rating 1low to 6high,Total,IQ.CPA.TRAD.XQ,3.976744186046512,19,CPIA19
CPIA,DNF,All,2016,IQ.CPA.TRAN.XQ,CPIA transparency accountability and corruption in the public sector rating 1low to 6high,Total,IQ.CPA.TRAN.XQ,3.081395348837209,20,CPIA20
CPIA,DNF,All,2016,IQ.CPA.IRAI.XQ,IDA resource allocation index 1low to 6high,Total,IQ.CPA.IRAI.XQ,3.451356666666666,21,CPIA21
CPIA,NXS,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.956521739130435,1,CPIA1
CPIA,NXS,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,3.391304347826087,2,CPIA2
CPIA,NXS,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,3.565217391304348,3,CPIA3
CPIA,NXS,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,3.500000869565216,4,CPIA4
CPIA,NXS,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.630434782608696,5,CPIA5
CPIA,NXS,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,3.630434782608696,6,CPIA6
CPIA,NXS,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,3,7,CPIA7
CPIA,NXS,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,3.282608695652174,8,CPIA8
CPIA,NXS,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,3.673913043478261,9,CPIA9
CPIA,NXS,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,3.652173913043478,10,CPIA10
CPIA,NXS,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,3.543478260869566,11,CPIA11
CPIA,NXS,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,3.304347826086957,12,CPIA12
CPIA,NXS,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,3.152173913043478,13,CPIA13
CPIA,NXS,All,2016,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average 1low to 6high,Total,IQ.CPA.PUBS.XQ,3.278260869565217,14,CPIA14
CPIA,NXS,All,2016,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating 1low to 6high,Total,IQ.CPA.FINQ.XQ,3.347826086956522,15,CPIA15
CPIA,NXS,All,2016,IQ.CPA.PADM.XQ,CPIA quality of public administration rating 1low to 6high,Total,IQ.CPA.PADM.XQ,3.130434782608696,16,CPIA16
CPIA,NXS,All,2016,IQ.CPA.PROT.XQ,CPIA social protection rating 1low to 6high,Total,IQ.CPA.PROT.XQ,3.152173913043478,17,CPIA17
CPIA,NXS,All,2016,IQ.CPA.STRC.XQ,CPIA structural policies cluster average 1low to 6high,Total,IQ.CPA.STRC.XQ,3.463766956521739,18,CPIA18
CPIA,NXS,All,2016,IQ.CPA.TRAD.XQ,CPIA trade rating 1low to 6high,Total,IQ.CPA.TRAD.XQ,4,19,CPIA19
CPIA,NXS,All,2016,IQ.CPA.TRAN.XQ,CPIA transparency accountability and corruption in the public sector rating 1low to 6high,Total,IQ.CPA.TRAN.XQ,3.130434782608696,20,CPIA20
CPIA,NXS,All,2016,IQ.CPA.IRAI.XQ,IDA resource allocation index 1low to 6high,Total,IQ.CPA.IRAI.XQ,3.44637695652174,21,CPIA21
CPIA,IDA,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.602739726027397,1,CPIA1
CPIA,IDA,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,3.095890410958904,2,CPIA2
CPIA,IDA,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,3.253424657534247,3,CPIA3
CPIA,IDA,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,3.246575570776257,4,CPIA4
CPIA,IDA,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.438356164383562,5,CPIA5
CPIA,IDA,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,3.308219178082192,6,CPIA6
CPIA,IDA,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,2.835616438356164,7,CPIA7
CPIA,IDA,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,3.061643835616438,8,CPIA8
CPIA,IDA,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,3.23972602739726,9,CPIA9
CPIA,IDA,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,3.424657534246575,10,CPIA10
CPIA,IDA,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,3.25068493150685,11,CPIA11
CPIA,IDA,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,3.13013698630137,12,CPIA12
CPIA,IDA,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,2.89041095890411,13,CPIA13
CPIA,IDA,All,2016,IQ.CPA.PUBS.XQ,CPIA public sector management and institutions cluster average 1low to 6high,Total,IQ.CPA.PUBS.XQ,3.042465753424656,14,CPIA14
CPIA,IDA,All,2016,IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating 1low to 6high,Total,IQ.CPA.FINQ.XQ,3.136986301369863,15,CPIA15
CPIA,IDA,All,2016,IQ.CPA.PADM.XQ,CPIA quality of public administration rating 1low to 6high,Total,IQ.CPA.PADM.XQ,2.89041095890411,16,CPIA16
CPIA,IDA,All,2016,IQ.CPA.PROT.XQ,CPIA social protection rating 1low to 6high,Total,IQ.CPA.PROT.XQ,2.972602739726027,17,CPIA17
CPIA,IDA,All,2016,IQ.CPA.STRC.XQ,CPIA structural policies cluster average 1low to 6high,Total,IQ.CPA.STRC.XQ,3.237442648401826,18,CPIA18
CPIA,IDA,All,2016,IQ.CPA.TRAD.XQ,CPIA trade rating 1low to 6high,Total,IQ.CPA.TRAD.XQ,3.780821917808219,19,CPIA19
CPIA,IDA,All,2016,IQ.CPA.TRAN.XQ,CPIA transparency accountability and corruption in the public sector rating 1low to 6high,Total,IQ.CPA.TRAN.XQ,2.856164383561644,20,CPIA20
CPIA,IDA,All,2016,IQ.CPA.IRAI.XQ,IDA resource allocation index 1low to 6high,Total,IQ.CPA.IRAI.XQ,3.194292328767123,21,CPIA21
CPIA,DXS,All,2016,IQ.CPA.HRES.XQ,CPIA building human resources rating 1low to 6high,Total,IQ.CPA.HRES.XQ,3.657142857142857,1,CPIA1
CPIA,DXS,All,2016,IQ.CPA.BREG.XQ,CPIA business regulatory environment rating 1low to 6high,Total,IQ.CPA.BREG.XQ,3.128571428571429,2,CPIA2
CPIA,DXS,All,2016,IQ.CPA.DEBT.XQ,CPIA debt policy rating 1low to 6high,Total,IQ.CPA.DEBT.XQ,3.3,3,CPIA3
CPIA,DXS,All,2016,IQ.CPA.ECON.XQ,CPIA economic management cluster average 1low to 6high,Total,IQ.CPA.ECON.XQ,3.309524285714285,4,CPIA4
CPIA,DXS,All,2016,IQ.CPA.REVN.XQ,CPIA efficiency of revenue mobilization rating 1low to 6high,Total,IQ.CPA.REVN.XQ,3.457142857142857,5,CPIA5
CPIA,DXS,All,2016,IQ.CPA.PRES.XQ,CPIA equity of public resource use rating 1low to 6high,Total,IQ.CPA.PRES.XQ,3.371428571428571,6,CPIA6
CPIA,DXS,All,2016,IQ.CPA.FINS.XQ,CPIA financial sector rating 1low to 6high,Total,IQ.CPA.FINS.XQ,2.885714285714286,7,CPIA7
CPIA,DXS,All,2016,IQ.CPA.FISP.XQ,CPIA fiscal policy rating 1low to 6high,Total,IQ.CPA.FISP.XQ,3.114285714285714,8,CPIA8
CPIA,DXS,All,2016,IQ.CPA.GNDR.XQ,CPIA gender equality rating 1low to 6high,Total,IQ.CPA.GNDR.XQ,3.314285714285715,9,CPIA9
CPIA,DXS,All,2016,IQ.CPA.MACR.XQ,CPIA macroeconomic management rating 1low to 6high,Total,IQ.CPA.MACR.XQ,3.514285714285714,10,CPIA10
CPIA,DXS,All,2016,IQ.CPA.SOCI.XQ,CPIA policies for social inclusionequity cluster average 1low to 6high,Total,IQ.CPA.SOCI.XQ,3.280000000000001,11,CPIA11
CPIA,DXS,All,2016,IQ.CPA.ENVR.XQ,CPIA policy and institutions for environmental sustainability rating 1low to 6high,Total,IQ.CPA.ENVR.XQ,3.085714285714286,12,CPIA12
CPIA,DXS,All,2016,IQ.CPA.PROP.XQ,CPIA property rights and rulebased governance rating 1low to 6high,Total,IQ.CPA.PROP.XQ,3,13,CPIA13
