dataset,iso3,subset,year,group,question,answer,indicator,value,keyN,Indicator_Id
ILO,MEX,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,37.700001,1,ILO1
ILO,MEX,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,38.099998,1,ILO1
ILO,IND,All,2005,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,4.3000002,1,ILO1
ILO,IND,All,2005,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,7.9000001,1,ILO1
ILO,IND,All,2005,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,6.9000001,1,ILO1
ILO,HND,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,22,1,ILO1
ILO,HND,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,14.8,1,ILO1
ILO,HND,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,17.4,1,ILO1
ILO,CPV,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,35.900002,1,ILO1
ILO,CPV,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,34.5,1,ILO1
ILO,CPV,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,35.099998,1,ILO1
ILO,CMR,All,2007,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,3.0999999,1,ILO1
ILO,CMR,All,2007,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,9.6000004,1,ILO1
ILO,CMR,All,2007,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,6.4000001,1,ILO1
ILO,BOL,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,23.299999,1,ILO1
ILO,BOL,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,32.400002,1,ILO1
ILO,BOL,All,2009,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,28.4,1,ILO1
ILO,BFA,All,2006,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,2.4000001,1,ILO1
ILO,BFA,All,2006,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,6.0999999,1,ILO1
ILO,BFA,All,2006,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,4.1999998,1,ILO1
ILO,ALB,All,2008,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Female,SOC_CEAP_SEX_GEO_RT,29.9,1,ILO1
ILO,ALB,All,2008,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Male,SOC_CEAP_SEX_GEO_RT,31.200001,1,ILO1
ILO,ALB,All,2008,SOC_CEAP_SEX_GEO_RT,Active contributors to an old age contributory scheme as a percent of employment by sex and rural / urban areas (%),Total,SOC_CEAP_SEX_GEO_RT,30.6,1,ILO1
ILO,ZWE,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,18.299999,2,ILO2
ILO,ZMB,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,10.46,2,ILO2
ILO,ZAF,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,6.3000002,2,ILO2
ILO,YEM,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,5.1999998,2,ILO2
ILO,VNM,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,20.68,2,ILO2
ILO,VEN,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,33.93,2,ILO2
ILO,VCT,All,2007,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,67.300003,2,ILO2
ILO,URY,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,81.839996,2,ILO2
ILO,UKR,All,2007,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,60.599998,2,ILO2
ILO,UGA,All,2007,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4.6100001,2,ILO2
ILO,TZA,All,2007,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,3.26,2,ILO2
ILO,TWN,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,86.800003,2,ILO2
ILO,TUR,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,52.119999,2,ILO2
ILO,TUN,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,79,2,ILO2
ILO,TTO,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,68.800003,2,ILO2
ILO,TON,All,2012,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,9.8000002,2,ILO2
ILO,THA,All,2012,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,27.700001,2,ILO2
ILO,TGO,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,3.7,2,ILO2
ILO,SYR,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,28.4,2,ILO2
ILO,SWZ,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,25.5,2,ILO2
ILO,SWE,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
ILO,SVN,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,84.440002,2,ILO2
ILO,SVK,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,90,2,ILO2
ILO,STP,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,16.4,2,ILO2
ILO,SLV,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,30.700001,2,ILO2
ILO,SLE,All,2007,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,6.5999999,2,ILO2
ILO,SGP,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,0,2,ILO2
ILO,SEN,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,6.1999998,2,ILO2
ILO,SDN,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4.9000001,2,ILO2
ILO,SAU,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,50.099998,2,ILO2
ILO,RWA,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4.3000002,2,ILO2
ILO,RUS,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,65.900002,2,ILO2
ILO,QAT,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,3.9000001,2,ILO2
ILO,PRY,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,18.9,2,ILO2
ILO,PRT,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,76.5,2,ILO2
ILO,POL,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,88.800003,2,ILO2
ILO,PNG,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4,2,ILO2
ILO,PHL,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,25.6,2,ILO2
ILO,PER,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,29.200001,2,ILO2
ILO,PAN,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,64,2,ILO2
ILO,PAK,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,5.4000001,2,ILO2
ILO,OMN,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,13.7,2,ILO2
ILO,NPL,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,2.8,2,ILO2
ILO,NOR,All,2005,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,94.599998,2,ILO2
ILO,NLD,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
ILO,NIC,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,17.5,2,ILO2
ILO,NGA,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,9.04,2,ILO2
ILO,NER,All,2006,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,1.9,2,ILO2
ILO,NAM,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,8.1999998,2,ILO2
ILO,MYS,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,43.200001,2,ILO2
ILO,MWI,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,0,2,ILO2
ILO,MUS,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,60.900002,2,ILO2
ILO,MRT,All,2005,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,17.200001,2,ILO2
ILO,MOZ,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4.1999998,2,ILO2
ILO,MNG,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,62.599998,2,ILO2
ILO,MLT,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,88.300003,2,ILO2
ILO,MLI,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,7.9000001,2,ILO2
ILO,MKD,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,80,2,ILO2
ILO,MEX,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,36.98,2,ILO2
ILO,MDV,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,28.1,2,ILO2
ILO,MDG,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,6.1999998,2,ILO2
ILO,MDA,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,70.099998,2,ILO2
ILO,MAR,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,30.200001,2,ILO2
ILO,LVA,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
ILO,LUX,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
ILO,LTU,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,91.099998,2,ILO2
ILO,LSO,All,2005,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,4.1999998,2,ILO2
ILO,LKA,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,11.5,2,ILO2
ILO,LCA,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,56.490002,2,ILO2
ILO,LBY,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,19.559999,2,ILO2
ILO,LBN,All,2012,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,0,2,ILO2
ILO,LAO,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,1.6,2,ILO2
ILO,KWT,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,18.4,2,ILO2
ILO,KOR,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,77.800003,2,ILO2
ILO,KHM,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,0,2,ILO2
ILO,KGZ,All,2008,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,42.400002,2,ILO2
ILO,KEN,All,2009,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,16.299999,2,ILO2
ILO,KAZ,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,94.099998,2,ILO2
ILO,JPN,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
ILO,JOR,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,51.5,2,ILO2
ILO,JAM,All,2004,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,16.700001,2,ILO2
ILO,ITA,All,2010,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,96.300003,2,ILO2
ILO,ISR,All,2011,SOC_CEAP_SEX_RT,Active contributors to an old age contributory scheme as a percent of labour force by sex (%),Total,SOC_CEAP_SEX_RT,100,2,ILO2
