dataset,iso3,subset,year,group,question,answer,indicator,value,keyN,Indicator_Id
WJP,UGA,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.29,65,WJP65
WJP,UKR,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.43,65,WJP65
WJP,GBR,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.82,65,WJP65
WJP,USA,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.62,65,WJP65
WJP,URY,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.53,65,WJP65
WJP,UZB,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.25,65,WJP65
WJP,VEN,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.25,65,WJP65
WJP,VNM,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.59,65,WJP65
WJP,ZMB,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.35,65,WJP65
WJP,ZWE,All,2013,8.7,87 Due process of law and rights of the accused,Total,8.7,.3,65,WJP65
WJP,ALB,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.41,64,WJP64
WJP,ARG,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.46,64,WJP64
WJP,AUS,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.94,64,WJP64
WJP,AUT,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.85,64,WJP64
WJP,BGD,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.4,64,WJP64
WJP,BLR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.34,64,WJP64
WJP,BEL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.84,64,WJP64
WJP,BOL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.38,64,WJP64
WJP,BIH,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.51,64,WJP64
WJP,BWA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.82,64,WJP64
WJP,BRA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.84,64,WJP64
WJP,BGR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.64,64,WJP64
WJP,BFA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.41,64,WJP64
WJP,KHM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.54,64,WJP64
WJP,CMR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.51,64,WJP64
WJP,CAN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.86,64,WJP64
WJP,CHL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.77,64,WJP64
WJP,CHN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.09,64,WJP64
WJP,COL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.63,64,WJP64
WJP,CIV,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.54,64,WJP64
WJP,HRV,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.6,64,WJP64
WJP,CZE,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.85,64,WJP64
WJP,DNK,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.95,64,WJP64
WJP,DOM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.55,64,WJP64
WJP,ECU,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.53,64,WJP64
WJP,EGY,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.53,64,WJP64
WJP,SLV,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.45,64,WJP64
WJP,EST,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.9300000000000001,64,WJP64
WJP,ETH,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.43,64,WJP64
WJP,FIN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.94,64,WJP64
WJP,FRA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.78,64,WJP64
WJP,GEO,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.3,64,WJP64
WJP,DEU,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.85,64,WJP64
WJP,GHA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.7,64,WJP64
WJP,GRC,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.74,64,WJP64
WJP,GTM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.61,64,WJP64
WJP,HKG,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.55,64,WJP64
WJP,HUN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.75,64,WJP64
WJP,IND,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.67,64,WJP64
WJP,IDN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.66,64,WJP64
WJP,IRN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.38,64,WJP64
WJP,ITA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.87,64,WJP64
WJP,JAM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.71,64,WJP64
WJP,JPN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.77,64,WJP64
WJP,JOR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.62,64,WJP64
WJP,KAZ,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.42,64,WJP64
WJP,KEN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.66,64,WJP64
WJP,KGZ,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.49,64,WJP64
WJP,LBN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.72,64,WJP64
WJP,LBR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.5600000000000001,64,WJP64
WJP,MKD,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.54,64,WJP64
WJP,MDG,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.58,64,WJP64
WJP,MWI,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.65,64,WJP64
WJP,MYS,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.5,64,WJP64
WJP,MEX,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.55,64,WJP64
WJP,MDA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.33,64,WJP64
WJP,MNG,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.63,64,WJP64
WJP,MAR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.39,64,WJP64
WJP,NPL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.67,64,WJP64
WJP,NLD,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.87,64,WJP64
WJP,NZL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.91,64,WJP64
WJP,NIC,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.41,64,WJP64
WJP,NGA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.55,64,WJP64
WJP,NOR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.9,64,WJP64
WJP,PAK,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.71,64,WJP64
WJP,PAN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.5600000000000001,64,WJP64
WJP,PER,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.65,64,WJP64
WJP,PHL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.52,64,WJP64
WJP,POL,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.83,64,WJP64
WJP,PRT,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.88,64,WJP64
WJP,KOR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.74,64,WJP64
WJP,ROM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.58,64,WJP64
WJP,RUS,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.41,64,WJP64
WJP,SEN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.51,64,WJP64
WJP,SRB,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.47,64,WJP64
WJP,SLE,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.54,64,WJP64
WJP,SGP,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.72,64,WJP64
WJP,SVN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.52,64,WJP64
WJP,ZAF,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.64,64,WJP64
WJP,ESP,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.71,64,WJP64
WJP,LKA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.75,64,WJP64
WJP,SWE,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.88,64,WJP64
WJP,TZA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.71,64,WJP64
WJP,THA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.6,64,WJP64
WJP,TUN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.64,64,WJP64
WJP,TUR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.39,64,WJP64
WJP,ARE,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.72,64,WJP64
WJP,UGA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.6,64,WJP64
WJP,UKR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.26,64,WJP64
WJP,GBR,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.82,64,WJP64
WJP,USA,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.8,64,WJP64
WJP,URY,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.69,64,WJP64
WJP,UZB,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.15,64,WJP64
WJP,VEN,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.23,64,WJP64
WJP,VNM,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.36,64,WJP64
WJP,ZMB,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.34,64,WJP64
WJP,ZWE,All,2013,8.6,86 Criminal system is free of improper government influence,Total,8.6,.44,64,WJP64
WJP,ALB,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.32,63,WJP63
WJP,ARG,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,AUS,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.89,63,WJP63
WJP,AUT,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.86,63,WJP63
WJP,BGD,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.32,63,WJP63
WJP,BLR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.66,63,WJP63
WJP,BEL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.8,63,WJP63
WJP,BOL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.23,63,WJP63
WJP,BIH,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.6,63,WJP63
WJP,BWA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.85,63,WJP63
WJP,BRA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.61,63,WJP63
WJP,BGR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.4,63,WJP63
WJP,BFA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.45,63,WJP63
WJP,KHM,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.2,63,WJP63
WJP,CMR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.22,63,WJP63
WJP,CAN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.8,63,WJP63
WJP,CHL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.73,63,WJP63
WJP,CHN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.59,63,WJP63
WJP,COL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.44,63,WJP63
WJP,CIV,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.37,63,WJP63
WJP,HRV,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.58,63,WJP63
WJP,CZE,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.69,63,WJP63
WJP,DNK,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.96,63,WJP63
WJP,DOM,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.44,63,WJP63
WJP,ECU,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.49,63,WJP63
WJP,EGY,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.53,63,WJP63
WJP,SLV,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,EST,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.8100000000000001,63,WJP63
WJP,ETH,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,FIN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.92,63,WJP63
WJP,FRA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.84,63,WJP63
WJP,GEO,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.82,63,WJP63
WJP,DEU,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.83,63,WJP63
WJP,GHA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.43,63,WJP63
WJP,GRC,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.65,63,WJP63
WJP,GTM,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.28,63,WJP63
WJP,HKG,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.85,63,WJP63
WJP,HUN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.84,63,WJP63
WJP,IND,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.43,63,WJP63
WJP,IDN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.4,63,WJP63
WJP,IRN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.49,63,WJP63
WJP,ITA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.76,63,WJP63
WJP,JAM,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.6,63,WJP63
WJP,JPN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.84,63,WJP63
WJP,JOR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.57,63,WJP63
WJP,KAZ,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.41,63,WJP63
WJP,KEN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.34,63,WJP63
WJP,KGZ,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.24,63,WJP63
WJP,LBN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.6,63,WJP63
WJP,LBR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.38,63,WJP63
WJP,MKD,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.58,63,WJP63
WJP,MDG,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.34,63,WJP63
WJP,MWI,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.42,63,WJP63
WJP,MYS,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.72,63,WJP63
WJP,MEX,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.29,63,WJP63
WJP,MDA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.29,63,WJP63
WJP,MNG,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.5,63,WJP63
WJP,MAR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.32,63,WJP63
WJP,NPL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.6,63,WJP63
WJP,NLD,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.9,63,WJP63
WJP,NZL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.94,63,WJP63
WJP,NIC,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.39,63,WJP63
WJP,NGA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.32,63,WJP63
WJP,NOR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.9300000000000001,63,WJP63
WJP,PAK,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.34,63,WJP63
WJP,PAN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,PER,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.34,63,WJP63
WJP,PHL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.55,63,WJP63
WJP,POL,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.78,63,WJP63
WJP,PRT,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.72,63,WJP63
WJP,KOR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.79,63,WJP63
WJP,ROM,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.55,63,WJP63
WJP,RUS,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.39,63,WJP63
WJP,SEN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.5,63,WJP63
WJP,SRB,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,SLE,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.29,63,WJP63
WJP,SGP,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.88,63,WJP63
WJP,SVN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.62,63,WJP63
WJP,ZAF,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.62,63,WJP63
WJP,ESP,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.82,63,WJP63
WJP,LKA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.72,63,WJP63
WJP,SWE,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.9300000000000001,63,WJP63
WJP,TZA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.47,63,WJP63
WJP,THA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.66,63,WJP63
WJP,TUN,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.5,63,WJP63
WJP,TUR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.51,63,WJP63
WJP,ARE,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.73,63,WJP63
WJP,UGA,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.36,63,WJP63
WJP,UKR,All,2013,8.5,85 Criminal system is free of corruption,Total,8.5,.26,63,WJP63
